Latitude,Longitude,Name,Description
48.981375,6.249757,"Metz-Nancy-Lorraine Airport","1806 meter radius level 2 NFZ around Metz / Nancy"
-21.377916,-174.957703,"Kaufana Airport","567 meter radius level 2 NFZ around Eua Island"
-31.706316,128.874179,"Eucla National Park","1319 meter radius level 0 NFZ around Eucla"
31.951389,-85.128891,"Weedon Field Airport","967 meter radius level 2 NFZ around Eufaula"
44.124122,-123.218904,"Mahlon Sweet Field Airport","1670 meter radius level 2 NFZ around Eugene"
54.079131,9.942056,"Neumünster Airport","301 meter radius level 2 NFZ around Neumünster"
27.138306,-13.225867,"Hassan I Airport","2701 meter radius level 2 NFZ around El Aaiún"
10.767499,121.932421,"Evelio Javier Airport","940 meter radius level 2 NFZ around San Jose"
17.493201,-62.981066,"F. D. Roosevelt Airport","860 meter radius level 2 NFZ around Oranjestad"
-18.000536,134.861873,"Eva Downs Airport","477 meter radius level 2 NFZ around Eva Downs"
68.491109,16.680574,"Harstad/Narvik, Evenes Airport","1627 meter radius level 2 NFZ around Evenes"
-29.1003,153.418902,"Evans Head Memorial Aerodrome","801 meter radius level 2 NFZ around Evans Head"
47.42527,-92.492975,"Eveleth Airport","1270 meter radius level 2 NFZ around Eveleth"
40.148916,44.396797,"Zvartnots International Airport","2491 meter radius level 2 NFZ around Yerevan"
38.044086,-87.526374,"Evansville Regional Airport","1883 meter radius level 2 NFZ around Evansville"
41.274944,-111.032127,"Evanston-Uinta County-Burns Field Airport","1608 meter radius level 2 NFZ around Evanston"
41.675297,-70.958188,"New Bedford Regional Airport","1042 meter radius level 2 NFZ around New Bedford"
38.055712,-97.277179,"Newton City-County Airport","1273 meter radius level 2 NFZ around Newton"
35.071534,-77.043259,"Coastal Carolina Regional Airport","1382 meter radius level 2 NFZ around New Bern"
40.689923,-74.172916,"Newark Liberty International Airport","2374 meter radius level 2 NFZ around Newark"
58.418566,-135.444741,"Excursion Inlet Seaplane Base Airport","605 meter radius level 2 NFZ around Excursion Inlet"
-22.039589,114.103526,"Exmouth Airport","1065 meter radius level 2 NFZ around North West Cape"
50.733135,-3.414363,"Exeter International Airport","1410 meter radius level 2 NFZ around Exeter"
63.687603,66.699819,"Beloyarskiy Airport","1480 meter radius level 2 NFZ around "
15.123165,-10.568379,"Yélimané Airport","950 meter radius level 2 NFZ around Yélimané"
5.320403,-72.385791,"El Yopal Airport","1260 meter radius level 2 NFZ around El Yopal"
39.005549,-119.156715,"Yerington Municipal Airport","872 meter radius level 2 NFZ around Yerington"
3.236424,35.97443,"Eliye Springs Airport","436 meter radius level 2 NFZ around Eliye Springs"
24.555895,-81.759726,"Key West International Airport","1027 meter radius level 2 NFZ around Key West"
-34.817331,-58.535089,"Ministro Pistarini International Airport","2900 meter radius level 2 NFZ around Buenos Aires"
38.600616,39.282953,"Elazığ Airport","1967 meter radius level 2 NFZ around Elazığ"
10.036441,-10.769899,"Faranah Airport","1341 meter radius level 2 NFZ around "
-16.686572,-145.329319,"Faaite Airport","692 meter radius level 2 NFZ around "
62.063396,-7.275653,"Vagar Airport","1064 meter radius level 2 NFZ around Vagar"
37.1325,-76.608887,"Felker Army Air Field Airport","526 meter radius level 2 NFZ around Fort Eustis"
32.365693,62.165694,"Farah Airport","1241 meter radius level 2 NFZ around Farah"
64.816414,-147.86351,"Fairbanks International Airport","2498 meter radius level 2 NFZ around Fairbanks"
18.309105,-65.661947,"Diego Jimenez Torres Airport","603 meter radius level 2 NFZ around Fajardo"
37.7611,-90.429284,"Farmington Regional Airport","802 meter radius level 2 NFZ around Farmington, MO"
58.099823,6.626377,"Lista Airport","1519 meter radius level 2 NFZ around Farsund"
37.016706,-7.970494,"Faro Airport","1482 meter radius level 2 NFZ around Faro"
46.922104,-96.817955,"Hector International Airport","2142 meter radius level 2 NFZ around Fargo"
64.931746,-14.048506,"Fáskrúðsfjörður Airport","488 meter radius level 2 NFZ around Fáskrúðsfjörður"
22.354824,56.484314,"Fahud Airport","1531 meter radius level 2 NFZ around Fahud"
-16.05435,-145.65749,"Fakarava Airport","880 meter radius level 2 NFZ around "
34.995105,-78.879605,"Fayetteville Regional Grannis Field Airport","1360 meter radius level 2 NFZ around Fayetteville"
28.892157,53.723776,"Fasa Airport","1279 meter radius level 2 NFZ around Fasa"
-2.5325,-66.083333,"Fonte Boa Airport","761 meter radius level 2 NFZ around Fonte Boa"
37.122017,70.517946,"Faizabad Airport","1037 meter radius level 2 NFZ around Faizabad"
-26.059444,-53.063889,"Francisco Beltrão Airport","748 meter radius level 2 NFZ around Francisco Beltrão"
35.131668,-78.936668,"Simmons Army Air Field Airport","1319 meter radius level 2 NFZ around Fort Bragg"
-11.591111,27.530832,"Lubumbashi International Airport","3203 meter radius level 2 NFZ around Lubumbashi"
41.393387,-110.406919,"Fort Bridger Airport","1304 meter radius level 2 NFZ around Fort Bridger"
48.311096,-114.254242,"Glacier Park International Airport","1460 meter radius level 2 NFZ around Kalispell"
-28.823723,27.908278,"Ficksburg Sentraoes Airport","903 meter radius level 2 NFZ around Ficksburg"
36.732858,-119.820193,"Fresno-Chandler Airport","758 meter radius level 2 NFZ around Fresno"
44.828715,-93.461384,"Flying Cloud Airport","1109 meter radius level 2 NFZ around Minneapolis"
41.814218,12.251386,"Leonardo Da Vinci (Fiumicino) International Airport","3733 meter radius level 2 NFZ around Rome"
10.51428,-74.205173,"Fundación Airport","567 meter radius level 2 NFZ around Fundación"
61.391427,5.758601,"Bringeland Airport","662 meter radius level 2 NFZ around Førde"
14.591126,-61.005448,"Martinique Aimé Césaire International Airport","2111 meter radius level 2 NFZ around Fort-de-France"
47.671447,9.511746,"Friedrichshafen Airport","1371 meter radius level 2 NFZ around Friedrichshafen"
39.417127,-77.377474,"Frederick Municipal Airport","1022 meter radius level 2 NFZ around Frederick"
16.59447,120.303296,"San Fernando Airport","1207 meter radius level 2 NFZ around San Fernando, CA"
-3.311411,17.381649,"Bandundu Airport","705 meter radius level 2 NFZ around Bandundu"
41.009843,-83.671005,"Findlay Airport","1253 meter radius level 2 NFZ around Findlay"
29.236925,81.215504,"Sanfebagar Airport","383 meter radius level 2 NFZ around Sanfebagar"
-12.20033,-38.907834,"João Durval Carneiro Airport","1159 meter radius level 2 NFZ around Feira De Santana"
40.358414,71.744634,"Fergana International Airport","1439 meter radius level 2 NFZ around Farg'ona"
-8.165306,-70.352552,"Feijó Airport","579 meter radius level 2 NFZ around Feijó"
48.205648,11.268258,"Fürstenfeldbruck Airport","1513 meter radius level 2 NFZ around Fürstenfeldbruck"
-3.854614,-32.423698,"Fernando de Noronha Airport","1167 meter radius level 2 NFZ around Fernando De Noronha"
42.245626,-89.581848,"Albertus Airport","1104 meter radius level 2 NFZ around Freeport"
33.929725,-4.980049,"Saïss Airport","2026 meter radius level 2 NFZ around Fes"
36.018333,-75.671387,"First Flight Airport","1104 meter radius level 2 NFZ around Kill Devil Hills"
46.285367,-96.152899,"Fergus Falls Municipal Airport","1077 meter radius level 2 NFZ around Fergus Falls, MN"
42.777225,-84.584739,"Capital City Airport","1586 meter radius level 2 NFZ around Lansing"
22.673075,-12.729168,"Fderik Airport","1109 meter radius level 2 NFZ around Fderik"
-13.849253,-171.739597,"Port lotniczy Fagali'i","361 meter radius level 2 NFZ around Apia"
-15.819928,-140.88715,"Fangatau Airport","771 meter radius level 2 NFZ around "
30.610109,-81.461575,"Fernandina Beach Municipal Airport","1374 meter radius level 2 NFZ around Fernandina Beach"
31.587644,-110.348675,"Sierra Vista Municipal Libby Army Air Field Airport","2289 meter radius level 2 NFZ around Fort Huachuca Sierra Vista"
-15.991895,-140.164757,"Fakahina Airport","494 meter radius level 2 NFZ around Fakahina"
41.253015,-72.031469,"Elizabeth Field Airport","545 meter radius level 2 NFZ around Fishers Island"
59.534753,-1.627693,"Fair Isle Airport","303 meter radius level 2 NFZ around Fair Isle"
10.350603,-13.569361,"Fria Airport","842 meter radius level 2 NFZ around "
-4.385556,15.444444,"Ndjili International Airport","2176 meter radius level 2 NFZ around Kinshasa"
-25.594201,134.58325,"Finke Airport","569 meter radius level 2 NFZ around Finke"
38.958298,-112.363274,"Fillmore Municipal Airport","969 meter radius level 2 NFZ around Fillmore"
-6.619261,147.854198,"Finschhafen Airport","659 meter radius level 2 NFZ around Buki"
-18.181731,125.560652,"Fitzroy Crossing Airport","939 meter radius level 2 NFZ around Fitzroy Crossing"
25.109722,56.328317,"Fujairah International Airport","3211 meter radius level 2 NFZ around "
48.77985,8.08111,"Karlsruhe Baden-Baden Airport","1598 meter radius level 2 NFZ around Baden-Baden"
36.143306,136.223988,"Fukui Airport","794 meter radius level 2 NFZ around "
41.376661,-79.860365,"Venango Regional Airport","1046 meter radius level 2 NFZ around Franklin"
-2.920556,132.267083,"Fakfak Airport","682 meter radius level 2 NFZ around Fakfak-Papua Island"
37.228146,140.428887,"Fukushima Airport","1598 meter radius level 2 NFZ around Sukagawa"
1.589133,-75.564182,"Gustavo Artunduaga Paredes Airport","816 meter radius level 2 NFZ around Florencia"
-6.84701,-43.07662,"Cangapara Airport","1295 meter radius level 2 NFZ around Floriano"
54.771673,9.378729,"Flensburg-Schäferhaus Airport","844 meter radius level 2 NFZ around Flensburg"
35.140447,-111.670125,"Flagstaff Pulliam Airport","1819 meter radius level 2 NFZ around Flagstaff"
66.014167,-23.441111,"Holt Airport","430 meter radius level 2 NFZ around Flateyri"
26.074234,-80.150602,"Fort Lauderdale Hollywood International Airport","1799 meter radius level 2 NFZ around Fort Lauderdale"
-22.359766,-60.053803,"Filadelfia Airport","873 meter radius level 2 NFZ around Filadelfia"
-27.67217,-48.543654,"Hercílio Luz International Airport","1547 meter radius level 2 NFZ around Florianópolis"
34.185795,-79.723886,"Florence Regional Airport","1372 meter radius level 2 NFZ around Florence"
43.810263,11.204656,"Firenze / Peretola Airport","913 meter radius level 2 NFZ around Firenze"
-40.088696,147.992378,"Flinders Island Airport","1141 meter radius level 2 NFZ around Flinders Island"
35.342077,-99.200876,"Flat Airport","2835 meter radius level 2 NFZ around Flat, AK"
65.93096,-149.845785,"Five Mile Airport","1456 meter radius level 2 NFZ around Five Mile"
39.085433,-76.758667,"Tipton AAF Airport","841 meter radius level 2 NFZ around Fort Meade"
-5.875537,29.249397,"Kalemie Airport","916 meter radius level 2 NFZ around "
47.988456,10.239,"Memmingen Allgau Airport","1519 meter radius level 2 NFZ around Memmingen"
36.741111,-108.229722,"Four Corners Regional Airport","1126 meter radius level 2 NFZ around Farmington"
52.133189,7.684607,"Münster Osnabrück Airport","1323 meter radius level 2 NFZ around Münster"
40.659444,-91.32704,"Fort Madison Municipal Airport","766 meter radius level 2 NFZ around Fort Madison"
43.983331,-124.111017,"Florence Municipal Airport","1000 meter radius level 2 NFZ around Florence"
26.585199,-81.863583,"Page Field Airport","1091 meter radius level 2 NFZ around Fort Myers"
8.616142,-13.195399,"Lungi International Airport","2151 meter radius level 2 NFZ around Lungi"
53.602222,13.306111,"Neubrandenburg Airport","1134 meter radius level 2 NFZ around Neubrandenburg"
32.698253,-16.773727,"Madeira Airport","1381 meter radius level 2 NFZ around Funchal"
39.22616,125.676272,"Sunan International Airport","4349 meter radius level 2 NFZ around Pyongyang"
40.451158,-105.012003,"Fort Collins-Loveland Municipal Airport","1852 meter radius level 2 NFZ around Fort Collins/Loveland, CO"
45.771545,-122.861056,"SPB Airport","1039 meter radius level 2 NFZ around Metlakatla"
42.967936,-83.741507,"Bishop International Airport","1972 meter radius level 2 NFZ around Flint"
39.895593,8.642108,"Oristano / Fenosu Airport","825 meter radius level 2 NFZ around Oristano"
60.122,-2.053764,"Foula Airport","280 meter radius level 2 NFZ around Foula"
25.934999,119.66333,"Fuzhou Changle International Airport","6000 meter radius level 2 NFZ around Fuzhou"
42.552572,-94.191253,"Fort Dodge Regional Airport","1507 meter radius level 2 NFZ around Fort Dodge"
38.9513,-95.665328,"Topeka Regional - Forbes Field Airport","2388 meter radius level 2 NFZ around Topeka"
41.432833,15.535696,"Foggia / Gino Lisa Airport","852 meter radius level 2 NFZ around Foggia"
40.847119,-72.629608,"Suffolk County Airport","2080 meter radius level 2 NFZ around Westhampton"
-3.777155,-38.533096,"Pinto Martins International Airport","1734 meter radius level 2 NFZ around Fortaleza"
31.370869,-109.680759,"Forrest Airport","1609 meter radius level 2 NFZ around "
-32.202553,152.482528,"Forster (Wallis Is) Airport","827 meter radius level 2 NFZ around Forster"
-1.277863,10.611523,"Fougamou Airport","997 meter radius level 2 NFZ around Fougamou"
8.351316,-10.227073,"Foya Airport","771 meter radius level 2 NFZ around Foya"
26.557667,-78.697557,"Grand Bahama International Airport","2239 meter radius level 2 NFZ around Freeport"
27.495,-80.368333,"St Lucie County International Airport","1312 meter radius level 2 NFZ around Fort Pierce"
30.06952,-83.58083,"Perry-Foley Airport","1489 meter radius level 2 NFZ around Perry"
48.523872,-123.025218,"Friday Harbor Airport","802 meter radius level 2 NFZ around Friday Harbor"
-8.106961,159.577489,"Fera/Maringe Airport","596 meter radius level 2 NFZ around Fera Island"
52.039169,11.203465,"Oschersleben Airport","581 meter radius level 2 NFZ around Oschersleben"
40.378774,-75.966423,"Reading Regional Airport","1140 meter radius level 2 NFZ around Reading"
38.505908,-86.636813,"French Lick Municipal Airport","1199 meter radius level 2 NFZ around French Lick"
39.053294,-96.764121,"Marshall Army Air Field Airport","1250 meter radius level 2 NFZ around Fort Riley(Junction City)"
43.417503,6.735556,"Frejus Airport","610 meter radius level 2 NFZ around Frejus"
44.195836,12.070753,"Forlì Airport","1442 meter radius level 2 NFZ around Forlì"
43.64389,-94.415558,"Fairmont Municipal Airport","1061 meter radius level 2 NFZ around Fairmont"
61.264736,-149.654189,"Bryant Army Airport","871 meter radius level 2 NFZ around Fort Richardson(Anchorage)"
61.582975,5.019049,"Florø Airport","745 meter radius level 2 NFZ around Florø"
38.917887,-78.253694,"Front Royal-Warren County Airport","665 meter radius level 2 NFZ around Front Royal, VA"
16.913708,-89.865997,"Mundo Maya International Airport","1829 meter radius level 2 NFZ around Santa Elena"
43.060584,74.478056,"Manas International Airport","2613 meter radius level 2 NFZ around Bishkek"
-21.157554,27.468039,"Francistown Airport","2198 meter radius level 2 NFZ around Francistown"
51.113789,9.288212,"Fritzlar Airport","993 meter radius level 2 NFZ around Fritzlar"
41.50263,9.098188,"Figari Sud-Corse Airport","1470 meter radius level 2 NFZ around Figari Sud-Corse"
43.583229,-96.739803,"Joe Foss Field Airport","1733 meter radius level 2 NFZ around Sioux Falls"
46.763173,-56.175413,"St Pierre Airport","1137 meter radius level 2 NFZ around Saint-Pierre"
30.914177,-102.915922,"Pecos County Airport","1739 meter radius level 2 NFZ around Fort Stockton"
34.48895,-104.217882,"Fort Sumner Airport","1163 meter radius level 2 NFZ around Fort Sumner"
-50.28034,-72.053224,"El Calafate Airport","1308 meter radius level 2 NFZ around El Calafate"
-14.216177,-169.423446,"Fitiuta Airport","498 meter radius level 2 NFZ around Fitiuta Village"
37.906895,-85.971449,"Godman AAF Airport","1125 meter radius level 2 NFZ around Fort Knox"
-25.039378,46.954505,"Tôlanaro Airport","974 meter radius level 2 NFZ around Tôlanaro"
32.819233,-97.361145,"Fort Worth Meacham International Airport","1458 meter radius level 2 NFZ around Fort Worth"
41.065762,-86.182755,"Fulton County Airport","993 meter radius level 2 NFZ around Rochester"
28.449204,-13.868881,"Fuerteventura Airport","2179 meter radius level 2 NFZ around Fuerteventura Island"
32.666853,128.834807,"Fukue Airport","1258 meter radius level 2 NFZ around Goto"
